x;y
135;-123
130;-114
125;-110
121;-105
116;-100
106;-90
111;-86
116;-81
120;-76
130;-66
134;-62
129;-56
125;-53
122;-49
118;-46
115;-44
111;-43
108;-43
100;-41
93;-40
90;-40
89;-40
87;-40
85;-40
82;-40
79;-40
75;-40
72;-40
64;-40
60;-39
57;-36
53;-32
46;-26
43;-22
39;-19
34;-19
33;-20
32;-20
31;-21
31;-22
30;-22
22;-23
18;-23
14;-23
10;-23
1;-14
-3;-10
-12;0
-17;4
-22;9
-26;13
-29;16
-33;19
-39;26
-43;30
-47;34
-52;39
-61;48
-66;53
-71;58
-79;66
-82;69
-86;73
-89;76
-93;80
-98;87
-99;90
-101;94
-105;101
-107;104
-109;108
-111;111
-113;114
-115;117
-121;122
-122;123
-123;124
-124;125
-125;125
-126;126
-126;128
