x;y
-118;122
-114;122
-107;122
-103;123
-99;123
-92;124
-88;125
-84;126
-81;126
-79;126
-83;126
-86;126
-90;126
-99;126
-104;127
-109;127
-114;128
-119;128
-124;129
-129;130
-126;130
-118;130
-115;130
-111;130
-107;130
-100;130
-96;130
-93;130
-89;130
-83;130
-80;130
-78;130
-75;130
-70;130
-67;130
-63;130
-59;130
-52;130
-48;130
-45;130
-41;130
-34;130
-30;130
-26;130
-23;130
-15;130
-12;130
-8;130
-1;130
1;130
4;130
8;130
11;130
18;130
21;130
25;130
29;130
32;130
36;130
43;130
47;130
51;130
58;130
61;130
65;130
72;130
76;130
80;130
87;130
91;130
94;130
98;130
102;130
108;130
112;130
115;130
118;130
121;130
126;130
126;130
127;130
127;130
129;130
129;130
129;130
