x;y
120;126
120;126
120;126
120;126
120;126
118;126
114;126
110;126
107;126
99;126
95;126
91;126
84;126
80;126
76;126
72;126
67;126
58;125
53;124
48;124
43;123
38;120
36;119
34;118
32;116
29;113
28;110
27;108
26;105
24;100
23;98
22;96
21;94
18;90
17;87
15;85
12;81
4;74
0;70
-2;67
-7;61
-9;58
-10;56
-12;53
-14;51
-16;46
-16;43
-17;41
-17;38
-18;33
-19;31
-20;29
-21;27
-23;22
-24;20
-26;18
-31;13
-34;10
-36;8
-39;5
-42;2
-51;-3
-55;-6
-59;-9
-65;-15
-67;-17
-69;-19
-73;-23
-75;-25
-77;-27
-78;-29
-79;-31
-80;-34
-80;-36
-81;-38
-82;-40
-84;-44
-85;-46
-86;-48
-87;-51
-91;-56
-94;-58
-96;-61
-99;-64
-104;-69
-106;-73
-108;-76
-110;-79
-114;-86
-116;-89
-117;-93
-120;-99
-121;-102
-123;-106
-124;-109
-125;-113
-126;-119
-127;-123
-127;-126
-128;-127
