date;time;x;y;fx;fy
02/12/2022;11:08:21.865;120;-120;76;0
02/12/2022;11:08:21.912;120;-120;76;0
02/12/2022;11:08:21.975;121;-120;87;0
02/12/2022;11:08:22.037;122;-120;87;0
02/12/2022;11:08:22.100;123;-120;87;0
02/12/2022;11:08:22.162;123;-120;87;0
02/12/2022;11:08:22.225;124;-120;87;0
02/12/2022;11:08:22.287;125;-120;55;0
02/12/2022;11:08:22.350;125;-120;55;0
02/12/2022;11:08:22.412;125;-120;55;0
02/12/2022;11:08:22.475;125;-120;55;0
02/12/2022;11:08:22.537;125;-120;55;0
02/12/2022;11:08:22.600;125;-120;43;0
02/12/2022;11:08:22.662;125;-117;43;348
02/12/2022;11:08:22.725;125;-113;43;348
02/12/2022;11:08:22.787;125;-106;43;348
02/12/2022;11:08:22.850;125;-102;43;348
02/12/2022;11:08:22.912;125;-99;102;348
02/12/2022;11:08:22.975;126;-95;102;785
02/12/2022;11:08:23.037;128;-87;102;785
02/12/2022;11:08:23.100;128;-83;102;785
02/12/2022;11:08:23.162;129;-80;102;785
02/12/2022;11:08:23.225;130;-76;32;785
02/12/2022;11:08:23.287;130;-78;32;1063
02/12/2022;11:08:23.350;130;-81;32;1063
02/12/2022;11:08:23.412;130;-85;32;1063
02/12/2022;11:08:23.475;130;-89;32;1063
02/12/2022;11:08:23.537;130;-94;30;1406
02/12/2022;11:08:23.600;130;-90;30;1406
02/12/2022;11:08:23.662;130;-87;30;1406
02/12/2022;11:08:23.725;130;-83;30;1406
02/12/2022;11:08:23.787;130;-76;0;1406
02/12/2022;11:08:23.850;130;-72;0;714
02/12/2022;11:08:23.912;130;-68;0;714
02/12/2022;11:08:23.975;130;-65;0;714
02/12/2022;11:08:24.037;130;-58;-28;714
02/12/2022;11:08:24.100;130;-54;-28;714
02/12/2022;11:08:24.162;130;-50;-28;712
02/12/2022;11:08:24.225;130;-47;-28;712
02/12/2022;11:08:24.287;130;-39;-28;712
02/12/2022;11:08:24.350;130;-36;-30;712
02/12/2022;11:08:24.412;130;-32;-30;712
02/12/2022;11:08:24.475;130;-29;-30;712
02/12/2022;11:08:24.537;130;-21;-30;794
02/12/2022;11:08:24.600;130;-18;-30;794
02/12/2022;11:08:24.662;130;-14;-42;794
02/12/2022;11:08:24.725;130;-10;-42;794
02/12/2022;11:08:24.787;130;-3;-42;759
02/12/2022;11:08:24.850;130;0;-42;759
02/12/2022;11:08:24.912;130;3;-42;759
02/12/2022;11:08:24.975;130;7;-43;759
02/12/2022;11:08:25.038;130;14;-43;759
02/12/2022;11:08:25.100;130;18;-43;624
02/12/2022;11:08:25.162;130;22;-43;624
02/12/2022;11:08:25.225;130;25;-43;624
02/12/2022;11:08:25.287;130;33;-48;624
02/12/2022;11:08:25.350;130;36;-48;624
02/12/2022;11:08:25.412;130;40;-48;476
02/12/2022;11:08:25.475;130;44;-48;476
02/12/2022;11:08:25.537;130;51;-41;476
02/12/2022;11:08:25.600;130;54;-41;476
02/12/2022;11:08:25.662;130;58;-41;476
02/12/2022;11:08:25.725;130;62;-41;381
02/12/2022;11:08:25.787;130;69;-41;381
02/12/2022;11:08:25.850;130;73;0;381
02/12/2022;11:08:25.912;130;76;0;381
02/12/2022;11:08:25.975;130;80;0;381
02/12/2022;11:08:26.037;130;87;0;280
02/12/2022;11:08:26.100;130;90;0;280
02/12/2022;11:08:26.163;130;94;0;280
02/12/2022;11:08:26.225;130;97;0;280
02/12/2022;11:08:26.288;130;104;0;274
02/12/2022;11:08:26.350;130;107;0;274
02/12/2022;11:08:26.413;130;110;0;274
02/12/2022;11:08:26.475;130;114;0;274
02/12/2022;11:08:26.538;130;120;0;274
02/12/2022;11:08:26.600;130;124;0;274
02/12/2022;11:08:26.663;130;126;0;220
02/12/2022;11:08:26.725;130;129;0;220
02/12/2022;11:08:26.788;130;130;0;220
02/12/2022;11:08:26.850;130;130;0;220
02/12/2022;11:08:26.913;130;130;0;220
02/12/2022;11:08:26.975;130;130;36;0
02/12/2022;11:08:27.038;130;130;36;0
02/12/2022;11:08:27.100;130;130;36;-41
02/12/2022;11:08:27.163;130;130;36;-41
02/12/2022;11:08:27.225;130;130;36;-41
02/12/2022;11:08:27.288;130;130;0;-41
02/12/2022;11:08:27.350;130;130;0;-41
02/12/2022;11:08:27.413;130;130;0;0
02/12/2022;11:08:27.475;130;130;0;0
02/12/2022;11:08:27.538;130;130;0;0
02/12/2022;11:08:27.600;130;130;0;0
02/12/2022;11:08:27.663;130;130;0;0
02/12/2022;11:08:27.725;129;130;-189;-63
02/12/2022;11:08:27.788;125;130;-189;-63
02/12/2022;11:08:27.850;123;130;-189;-63
02/12/2022;11:08:27.913;121;130;-189;-63
02/12/2022;11:08:27.975;119;130;-189;-63
02/12/2022;11:08:28.038;113;128;-377;-116
